branch,marks,caste,Cap_round_no,status,college_name
Computer Science and Engineering,,DEFR,2,Un-Aided,"Adarsha Bahuuddeshiya Shikshan Prasarak Mandal, Dr. R . N. Lahoti Polytechnic, Sultanpur"
Computer Science and Engineering,,GOVERNMENT,2,Un-Aided,"Adarsha Bahuuddeshiya Shikshan Prasarak Mandal, Dr. R . N. Lahoti Polytechnic, Sultanpur"
Computer Science and Engineering,,MAHARASHTRA,2,Un-Aided,"Adarsha Bahuuddeshiya Shikshan Prasarak Mandal, Dr. R . N. Lahoti Polytechnic, Sultanpur"
Computer Science and Engineering,,CAP,2,Un-Aided,"Adarsha Bahuuddeshiya Shikshan Prasarak Mandal, Dr. R . N. Lahoti Polytechnic, Sultanpur"
Computer Science and Engineering,,SSC,2,Un-Aided,"Adarsha Bahuuddeshiya Shikshan Prasarak Mandal, Dr. R . N. Lahoti Polytechnic, Sultanpur"
Information Technology,80.2,TGOBCH,2,Un-Aided,"Adarsha Bahuuddeshiya Shikshan Prasarak Mandal, Dr. R . N. Lahoti Polytechnic, Sultanpur"
Information Technology,,DEFR,2,Un-Aided,"Adarsha Bahuuddeshiya Shikshan Prasarak Mandal, Dr. R . N. Lahoti Polytechnic, Sultanpur"
Information Technology,,GOVERNMENT,2,Un-Aided,"Adarsha Bahuuddeshiya Shikshan Prasarak Mandal, Dr. R . N. Lahoti Polytechnic, Sultanpur"
Information Technology,,MAHARASHTRA,2,Un-Aided,"Adarsha Bahuuddeshiya Shikshan Prasarak Mandal, Dr. R . N. Lahoti Polytechnic, Sultanpur"
Information Technology,,CAP,2,Un-Aided,"Adarsha Bahuuddeshiya Shikshan Prasarak Mandal, Dr. R . N. Lahoti Polytechnic, Sultanpur"
Information Technology,,SSC,2,Un-Aided,"Adarsha Bahuuddeshiya Shikshan Prasarak Mandal, Dr. R . N. Lahoti Polytechnic, Sultanpur"
Civil Engineering,56.4,NGOPENH,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Civil Engineering,56.4,NGSCH,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Civil Engineering,56.4,NLOPENH,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Civil Engineering,44.6,NGOBCH,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Civil Engineering,58.8,TGSCH,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Civil Engineering,55.8,NGOPENO,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Civil Engineering,55.8,NGOBCO,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Civil Engineering,55.8,NLOPENO,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Civil Engineering,,DEFR,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Civil Engineering,,GOVERNMENT,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Civil Engineering,,MAHARASHTRA,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Civil Engineering,,CAP,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Civil Engineering,,SSC,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Civil Engineering,46.8,NLOPENO,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Civil Engineering,45.0,TGOPENO,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Civil Engineering,45.0,TGNTAO,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Civil Engineering,48.0,DEFOPENS,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Civil Engineering,48.0,PWD,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Civil Engineering,48.0,DEF135121,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Civil Engineering,,DEFR,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Civil Engineering,,GOVERNMENT,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Civil Engineering,,MAHARASHTRA,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Civil Engineering,,CAP,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Civil Engineering,,SSC,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Computer Science and Engineering,63.6,NGSTH,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Computer Science and Engineering,63.6,NGNTAH,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Computer Science and Engineering,63.6,NGNTBH,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Computer Science and Engineering,63.6,NGNTDH,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Computer Science and Engineering,63.6,NGOBCH,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Computer Science and Engineering,63.6,NGSEBCH,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Computer Science and Engineering,63.6,NLSCH,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Computer Science and Engineering,63.6,NLSTH,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Computer Science and Engineering,63.6,NLNTAH,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Computer Science and Engineering,63.6,NLNTDH,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Computer Science and Engineering,63.6,NLSEBCH,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Computer Science and Engineering,63.6,PWDOPENH,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Computer Science and Engineering,63.6,PWDSCH,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Computer Science and Engineering,63.6,PWDOBCH,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Computer Science and Engineering,77.8,PWD,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Computer Science and Engineering,77.8,DEF54751,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Computer Science and Engineering,74.2,TGNTDH,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Computer Science and Engineering,74.2,TGSEBCH,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Computer Science and Engineering,79.4,NGOPENO,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Computer Science and Engineering,79.4,NGSCO,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Computer Science and Engineering,79.4,NGSTO,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Computer Science and Engineering,79.4,NGNTAO,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Computer Science and Engineering,79.4,NGNTBO,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Computer Science and Engineering,79.4,NGNTDO,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Computer Science and Engineering,79.4,NGOBCO,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Computer Science and Engineering,79.4,NGSEBCO,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Computer Science and Engineering,79.4,NLSTO,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Computer Science and Engineering,79.4,NLNTBO,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Computer Science and Engineering,79.4,NLOBCO,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Computer Science and Engineering,79.4,NLSEBCO,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Computer Science and Engineering,,DEFR,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Computer Science and Engineering,,GOVERNMENT,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Computer Science and Engineering,,MAHARASHTRA,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Computer Science and Engineering,,CAP,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Computer Science and Engineering,,SSC,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Computer Science and Engineering,71.8,TGSTO,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Computer Science and Engineering,71.8,TGOBCO,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Computer Science and Engineering,74.6,DEFOPENS,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Computer Science and Engineering,74.6,DEFSCS,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Computer Science and Engineering,74.6,DEFOBCS,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Computer Science and Engineering,74.6,TFWS,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Computer Science and Engineering,74.6,ORPHAN,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Computer Science and Engineering,74.6,PWD,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Computer Science and Engineering,74.6,DEF68266,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Computer Science and Engineering,,DEFR,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Computer Science and Engineering,,GOVERNMENT,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Computer Science and Engineering,,MAHARASHTRA,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Computer Science and Engineering,,CAP,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Computer Science and Engineering,,SSC,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Electrical Engineering,74.2,NGOPENH,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Electrical Engineering,74.2,NGSTH,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Electrical Engineering,74.2,NGNTAH,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Electrical Engineering,74.2,NGNTBH,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Electrical Engineering,74.2,NGOBCH,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Electrical Engineering,74.2,NGSEBCH,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Electrical Engineering,74.2,NLSCH,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Electrical Engineering,74.2,NLSTH,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Electrical Engineering,74.2,NLOBCH,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Electrical Engineering,74.2,NLSEBCH,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Electrical Engineering,74.2,PWDOPENH,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Electrical Engineering,70.0,PWD,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Electrical Engineering,70.0,DEF85734,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Electrical Engineering,60.4,TGSEBCH,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Electrical Engineering,62.2,NGNTDH,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Electrical Engineering,74.0,NGOPENO,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Electrical Engineering,74.0,NGSTO,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Electrical Engineering,74.0,NGNTAO,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Electrical Engineering,74.0,NGOBCO,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Electrical Engineering,74.0,NGSEBCO,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Electrical Engineering,74.0,NLOPENO,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Electrical Engineering,74.0,NLOBCO,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Electrical Engineering,,DEFR,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Electrical Engineering,,GOVERNMENT,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Electrical Engineering,,MAHARASHTRA,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Electrical Engineering,,CAP,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Electrical Engineering,,SSC,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Electrical Engineering,62.2,TGOPENO,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Electrical Engineering,70.0,DEFOPENS,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Electrical Engineering,70.0,ORPHAN,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Electrical Engineering,70.0,PWD,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Electrical Engineering,70.0,DEF85345,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Electrical Engineering,,DEFR,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Electrical Engineering,,GOVERNMENT,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Electrical Engineering,,MAHARASHTRA,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Electrical Engineering,,CAP,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Electrical Engineering,,SSC,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Mechanical Engineering,71.4,NGOPENH,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Mechanical Engineering,71.4,NGSCH,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Mechanical Engineering,71.4,NGSTH,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Mechanical Engineering,71.4,NGNTAH,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Mechanical Engineering,71.4,NGNTBH,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Mechanical Engineering,71.4,NGOBCH,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Mechanical Engineering,71.4,NGSEBCH,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Mechanical Engineering,71.4,NLOPENH,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Mechanical Engineering,71.4,NLSCH,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Mechanical Engineering,71.4,NLSTH,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Mechanical Engineering,71.4,NLOBCH,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Mechanical Engineering,71.4,NLSEBCH,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Mechanical Engineering,71.4,PWDOPENH,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Mechanical Engineering,71.0,PWD,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Mechanical Engineering,71.0,DEF81664,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Mechanical Engineering,81.2,TGOPENH,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Mechanical Engineering,81.2,TGSEBCH,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Mechanical Engineering,81.2,TLSCH,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Mechanical Engineering,48.6,NGSCO,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Mechanical Engineering,48.6,NGSTO,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Mechanical Engineering,48.6,NGOBCO,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Mechanical Engineering,48.6,NGSEBCO,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Mechanical Engineering,48.6,NLNTDO,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Mechanical Engineering,48.6,NLOBCO,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Mechanical Engineering,,DEFR,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Mechanical Engineering,,GOVERNMENT,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Mechanical Engineering,,MAHARASHTRA,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Mechanical Engineering,,CAP,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Mechanical Engineering,,SSC,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Mechanical Engineering,54.2,NGSCO,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Mechanical Engineering,74.2,TGOBCO,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Mechanical Engineering,72.8,DEFOPENS,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Mechanical Engineering,72.8,ORPHAN,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Mechanical Engineering,72.8,PWD,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Mechanical Engineering,72.8,DEF74842,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Mechanical Engineering,,DEFR,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Mechanical Engineering,,GOVERNMENT,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Mechanical Engineering,,MAHARASHTRA,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Mechanical Engineering,,CAP,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Mechanical Engineering,,SSC,2,Un-Aided,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana"
Computer Engineering,61.2,NGOPENO,2,Un-Aided,"Bhiwsan Patil Shinde Shikshan Gramin Vikas & Bahu Sanstha,Shinde Polytechnic, Anjani Bk Tal: Mehkar, Dist: Buldhana"
Computer Engineering,67.4,TGOPENO,2,Un-Aided,"Bhiwsan Patil Shinde Shikshan Gramin Vikas & Bahu Sanstha,Shinde Polytechnic, Anjani Bk Tal: Mehkar, Dist: Buldhana"
Computer Engineering,,DEFR,2,Un-Aided,"Bhiwsan Patil Shinde Shikshan Gramin Vikas & Bahu Sanstha,Shinde Polytechnic, Anjani Bk Tal: Mehkar, Dist: Buldhana"
Computer Engineering,,GOVERNMENT,2,Un-Aided,"Bhiwsan Patil Shinde Shikshan Gramin Vikas & Bahu Sanstha,Shinde Polytechnic, Anjani Bk Tal: Mehkar, Dist: Buldhana"
Computer Engineering,,MAHARASHTRA,2,Un-Aided,"Bhiwsan Patil Shinde Shikshan Gramin Vikas & Bahu Sanstha,Shinde Polytechnic, Anjani Bk Tal: Mehkar, Dist: Buldhana"
Computer Engineering,,CAP,2,Un-Aided,"Bhiwsan Patil Shinde Shikshan Gramin Vikas & Bahu Sanstha,Shinde Polytechnic, Anjani Bk Tal: Mehkar, Dist: Buldhana"
Computer Engineering,,SSC,2,Un-Aided,"Bhiwsan Patil Shinde Shikshan Gramin Vikas & Bahu Sanstha,Shinde Polytechnic, Anjani Bk Tal: Mehkar, Dist: Buldhana"
Electrical Engineering,67.8,NLOPENH,2,Un-Aided,"Bhiwsan Patil Shinde Shikshan Gramin Vikas & Bahu Sanstha,Shinde Polytechnic, Anjani Bk Tal: Mehkar, Dist: Buldhana"
Electrical Engineering,67.8,PWDOPENH,2,Un-Aided,"Bhiwsan Patil Shinde Shikshan Gramin Vikas & Bahu Sanstha,Shinde Polytechnic, Anjani Bk Tal: Mehkar, Dist: Buldhana"
Electrical Engineering,62.8,PWD,2,Un-Aided,"Bhiwsan Patil Shinde Shikshan Gramin Vikas & Bahu Sanstha,Shinde Polytechnic, Anjani Bk Tal: Mehkar, Dist: Buldhana"
Electrical Engineering,62.8,DEF108846,2,Un-Aided,"Bhiwsan Patil Shinde Shikshan Gramin Vikas & Bahu Sanstha,Shinde Polytechnic, Anjani Bk Tal: Mehkar, Dist: Buldhana"
Electrical Engineering,66.8,NGOPENO,2,Un-Aided,"Bhiwsan Patil Shinde Shikshan Gramin Vikas & Bahu Sanstha,Shinde Polytechnic, Anjani Bk Tal: Mehkar, Dist: Buldhana"
Electrical Engineering,,DEFR,2,Un-Aided,"Bhiwsan Patil Shinde Shikshan Gramin Vikas & Bahu Sanstha,Shinde Polytechnic, Anjani Bk Tal: Mehkar, Dist: Buldhana"
Electrical Engineering,,GOVERNMENT,2,Un-Aided,"Bhiwsan Patil Shinde Shikshan Gramin Vikas & Bahu Sanstha,Shinde Polytechnic, Anjani Bk Tal: Mehkar, Dist: Buldhana"
Electrical Engineering,,MAHARASHTRA,2,Un-Aided,"Bhiwsan Patil Shinde Shikshan Gramin Vikas & Bahu Sanstha,Shinde Polytechnic, Anjani Bk Tal: Mehkar, Dist: Buldhana"
Electrical Engineering,,CAP,2,Un-Aided,"Bhiwsan Patil Shinde Shikshan Gramin Vikas & Bahu Sanstha,Shinde Polytechnic, Anjani Bk Tal: Mehkar, Dist: Buldhana"
Electrical Engineering,,SSC,2,Un-Aided,"Bhiwsan Patil Shinde Shikshan Gramin Vikas & Bahu Sanstha,Shinde Polytechnic, Anjani Bk Tal: Mehkar, Dist: Buldhana"
Mechanical Engineering,53.85,NGOPENO,2,Un-Aided,"Bhiwsan Patil Shinde Shikshan Gramin Vikas & Bahu Sanstha,Shinde Polytechnic, Anjani Bk Tal: Mehkar, Dist: Buldhana"
Mechanical Engineering,,DEFR,2,Un-Aided,"Bhiwsan Patil Shinde Shikshan Gramin Vikas & Bahu Sanstha,Shinde Polytechnic, Anjani Bk Tal: Mehkar, Dist: Buldhana"
Mechanical Engineering,,GOVERNMENT,2,Un-Aided,"Bhiwsan Patil Shinde Shikshan Gramin Vikas & Bahu Sanstha,Shinde Polytechnic, Anjani Bk Tal: Mehkar, Dist: Buldhana"
Mechanical Engineering,,MAHARASHTRA,2,Un-Aided,"Bhiwsan Patil Shinde Shikshan Gramin Vikas & Bahu Sanstha,Shinde Polytechnic, Anjani Bk Tal: Mehkar, Dist: Buldhana"
Mechanical Engineering,,CAP,2,Un-Aided,"Bhiwsan Patil Shinde Shikshan Gramin Vikas & Bahu Sanstha,Shinde Polytechnic, Anjani Bk Tal: Mehkar, Dist: Buldhana"
Mechanical Engineering,,SSC,2,Un-Aided,"Bhiwsan Patil Shinde Shikshan Gramin Vikas & Bahu Sanstha,Shinde Polytechnic, Anjani Bk Tal: Mehkar, Dist: Buldhana"
Civil Engineering,44.0,NGOPENH,2,Un-Aided,"Shri Dadasaheb Gavai Charitable Trust's Vikramshila Polytechnic,Darapur, Tal. Daryapur, Dist. Amravati"
Civil Engineering,55.4,TGOBCH,2,Un-Aided,"Shri Dadasaheb Gavai Charitable Trust's Vikramshila Polytechnic,Darapur, Tal. Daryapur, Dist. Amravati"
Civil Engineering,59.2,NGOPENO,2,Un-Aided,"Shri Dadasaheb Gavai Charitable Trust's Vikramshila Polytechnic,Darapur, Tal. Daryapur, Dist. Amravati"
Civil Engineering,,DEFR,2,Un-Aided,"Shri Dadasaheb Gavai Charitable Trust's Vikramshila Polytechnic,Darapur, Tal. Daryapur, Dist. Amravati"
Civil Engineering,,GOVERNMENT,2,Un-Aided,"Shri Dadasaheb Gavai Charitable Trust's Vikramshila Polytechnic,Darapur, Tal. Daryapur, Dist. Amravati"
