branch,marks,caste,Cap_round_no,status,college_name
Electrical Engineering,68.4,NGSCO,3,Un-Aided,"Manav School of Polytechnic, Vyala, Tal.Balapur, Akola"
Electrical Engineering,,DEFR,3,Un-Aided,"Manav School of Polytechnic, Vyala, Tal.Balapur, Akola"
Electrical Engineering,,GOVERNMENT,3,Un-Aided,"Manav School of Polytechnic, Vyala, Tal.Balapur, Akola"
Electrical Engineering,,MAHARASHTRA,3,Un-Aided,"Manav School of Polytechnic, Vyala, Tal.Balapur, Akola"
Electrical Engineering,,CAP,3,Un-Aided,"Manav School of Polytechnic, Vyala, Tal.Balapur, Akola"
Electrical Engineering,,III,3,Un-Aided,"Manav School of Polytechnic, Vyala, Tal.Balapur, Akola"
Electrical Engineering,,SSC,3,Un-Aided,"Manav School of Polytechnic, Vyala, Tal.Balapur, Akola"
Mechanical Engineering,56.8,TGOBCH,3,Un-Aided,"Manav School of Polytechnic, Vyala, Tal.Balapur, Akola"
Mechanical Engineering,,DEFR,3,Un-Aided,"Manav School of Polytechnic, Vyala, Tal.Balapur, Akola"
Mechanical Engineering,,GOVERNMENT,3,Un-Aided,"Manav School of Polytechnic, Vyala, Tal.Balapur, Akola"
Mechanical Engineering,,MAHARASHTRA,3,Un-Aided,"Manav School of Polytechnic, Vyala, Tal.Balapur, Akola"
Mechanical Engineering,,CAP,3,Un-Aided,"Manav School of Polytechnic, Vyala, Tal.Balapur, Akola"
Mechanical Engineering,,III,3,Un-Aided,"Manav School of Polytechnic, Vyala, Tal.Balapur, Akola"
Mechanical Engineering,,SSC,3,Un-Aided,"Manav School of Polytechnic, Vyala, Tal.Balapur, Akola"
,,TAKSHASHILA,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Civil Engineering,57.6,NGOPENH,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Civil Engineering,57.6,NGNTBH,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Civil Engineering,65.6,TGOPENH,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Civil Engineering,79.2,NGOPENO,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Civil Engineering,79.2,NLOPENO,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Civil Engineering,51.2,NLOPENO,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Civil Engineering,,DEFR,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Civil Engineering,,GOVERNMENT,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Civil Engineering,,MAHARASHTRA,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Civil Engineering,,CAP,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Civil Engineering,,III,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Civil Engineering,,SSC,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
,,TAKSHASHILA,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Civil Engineering,44.4,DEFOPENS,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Civil Engineering,44.4,PWD,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Civil Engineering,44.4,DEF137780,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Civil Engineering,,DEFR,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Civil Engineering,,GOVERNMENT,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Civil Engineering,,MAHARASHTRA,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Civil Engineering,,CAP,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Civil Engineering,,III,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Civil Engineering,,SSC,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
,,TAKSHASHILA,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Computer Engineering,76.0,NGOPENH,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Computer Engineering,76.0,NGSCH,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Computer Engineering,76.0,NGSTH,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Computer Engineering,76.0,NGNTAH,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Computer Engineering,76.0,NGOBCH,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Computer Engineering,76.0,NLOPENH,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Computer Engineering,76.0,NLOBCH,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Computer Engineering,76.0,TGSEBCH,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Computer Engineering,81.8,NGOPENO,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Computer Engineering,81.8,NGSTO,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Computer Engineering,81.8,NGSEBCO,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Computer Engineering,81.8,NLOPENO,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Computer Engineering,63.67,NLOPENO,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Computer Engineering,63.67,NLOBCO,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Computer Engineering,,DEFR,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Computer Engineering,,GOVERNMENT,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Computer Engineering,,MAHARASHTRA,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Computer Engineering,,CAP,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Computer Engineering,,III,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Computer Engineering,,SSC,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
,,TAKSHASHILA,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Computer Engineering,64.8,EWS,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Computer Engineering,,DEFR,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Computer Engineering,,GOVERNMENT,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Computer Engineering,,MAHARASHTRA,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Computer Engineering,,CAP,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Computer Engineering,,III,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Computer Engineering,,SSC,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
,,TAKSHASHILA,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Electrical Engineering,82.0,NGOPENH,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Electrical Engineering,82.0,NGSEBCH,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Electrical Engineering,82.0,NLSTH,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Electrical Engineering,82.0,PWDOPENH,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Electrical Engineering,71.8,PWD,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Electrical Engineering,71.8,DEF78888,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Electrical Engineering,64.2,NGOPENO,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Electrical Engineering,77.2,TGOPENO,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Electrical Engineering,,DEFR,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Electrical Engineering,,GOVERNMENT,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Electrical Engineering,,MAHARASHTRA,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Electrical Engineering,,CAP,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Electrical Engineering,,III,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Electrical Engineering,,SSC,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
,,TAKSHASHILA,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Mechanical Engineering,73.0,NGOPENH,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Mechanical Engineering,,DEFR,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Mechanical Engineering,,GOVERNMENT,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Mechanical Engineering,,MAHARASHTRA,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Mechanical Engineering,,CAP,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Mechanical Engineering,,III,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Mechanical Engineering,,SSC,3,Un-Aided,"TAKSHASHILA POLYTECHNIC, AMRAVATI."
Architecture,58.4,TLOBCO,3,Un-Aided,"P.R. Patil College of Architecture, Amravati"
Architecture,,DEFR,3,Un-Aided,"P.R. Patil College of Architecture, Amravati"
Architecture,,GOVERNMENT,3,Un-Aided,"P.R. Patil College of Architecture, Amravati"
Architecture,,MAHARASHTRA,3,Un-Aided,"P.R. Patil College of Architecture, Amravati"
Architecture,,CAP,3,Un-Aided,"P.R. Patil College of Architecture, Amravati"
Architecture,,III,3,Un-Aided,"P.R. Patil College of Architecture, Amravati"
Architecture,,SSC,3,Un-Aided,"P.R. Patil College of Architecture, Amravati"
Civil Engineering,90.4,NGOBCH,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Civil Engineering,80.0,TGOPENH,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Civil Engineering,90.6,NGOPENO,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Civil Engineering,90.6,NGOBCO,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Civil Engineering,90.6,NGSEBCO,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Civil Engineering,90.6,NLOPENO,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Civil Engineering,68.8,TLOBCO,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Civil Engineering,,DEFR,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Civil Engineering,,GOVERNMENT,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Civil Engineering,,MAHARASHTRA,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Civil Engineering,,CAP,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Civil Engineering,,III,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Civil Engineering,,SSC,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Civil Engineering,87.8,NLSTO,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Civil Engineering,73.0,TLOPENO,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Civil Engineering,90.2,DEFOBCS,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Civil Engineering,90.2,EWS,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Civil Engineering,90.2,PWD,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Civil Engineering,90.2,DEF9057,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Civil Engineering,,DEFR,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Civil Engineering,,GOVERNMENT,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Civil Engineering,,MAHARASHTRA,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Civil Engineering,,CAP,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Civil Engineering,,III,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Civil Engineering,,SSC,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Computer Engineering,62.5,PWDOPENH,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Computer Engineering,94.8,NGOBCO,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Computer Engineering,,DEFR,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Computer Engineering,,GOVERNMENT,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Computer Engineering,,MAHARASHTRA,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Computer Engineering,,CAP,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Computer Engineering,,III,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Computer Engineering,,SSC,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Information Technology,76.2,TGNTDH,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Information Technology,87.6,PWDOPENH,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Information Technology,94.8,NGOPENO,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Information Technology,94.8,NGSTO,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Information Technology,,DEFR,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Information Technology,,GOVERNMENT,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Information Technology,,MAHARASHTRA,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Information Technology,,CAP,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Information Technology,,III,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Information Technology,,SSC,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Electrical Engineering,91.6,NGOPENH,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Electrical Engineering,91.6,NGSCH,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Electrical Engineering,91.6,NGOBCH,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Electrical Engineering,91.6,NGSEBCH,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Electrical Engineering,91.6,NLOPENH,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Electrical Engineering,91.6,PWDOPENH,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Electrical Engineering,91.4,PWD,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Electrical Engineering,91.4,DEF6147,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Electrical Engineering,88.8,NGSCO,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Electrical Engineering,88.8,NLOPENO,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Electrical Engineering,50.33,DEFOPENS,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Electrical Engineering,50.33,EWS,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Electrical Engineering,,DEFR,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Electrical Engineering,,GOVERNMENT,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Electrical Engineering,,MAHARASHTRA,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Electrical Engineering,,CAP,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Electrical Engineering,,III,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Electrical Engineering,,SSC,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Electronics and Telecommunication Engg,94.4,NGOPENH,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Electronics and Telecommunication Engg,94.4,NGNTCH,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Electronics and Telecommunication Engg,94.4,NGSEBCH,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Electronics and Telecommunication Engg,94.4,NLNTCH,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Electronics and Telecommunication Engg,94.4,PWDOPENH,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Electronics and Telecommunication Engg,93.6,PWD,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Electronics and Telecommunication Engg,93.6,DEF2281,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Electronics and Telecommunication Engg,84.2,NGSCO,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Electronics and Telecommunication Engg,84.2,NGNTDO,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Electronics and Telecommunication Engg,89.8,TGSEBCO,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Electronics and Telecommunication Engg,86.4,EWS,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Electronics and Telecommunication Engg,,DEFR,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Electronics and Telecommunication Engg,,GOVERNMENT,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Electronics and Telecommunication Engg,,MAHARASHTRA,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Electronics and Telecommunication Engg,,CAP,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Electronics and Telecommunication Engg,,III,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Electronics and Telecommunication Engg,,SSC,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Automobile Engineering,91.2,NGOPENH,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Automobile Engineering,91.2,NGSCH,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Automobile Engineering,91.8,NGOPENO,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Automobile Engineering,91.8,NGOBCO,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Automobile Engineering,91.8,NLOPENO,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Automobile Engineering,89.4,TLOPENO,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Automobile Engineering,75.6,EWS,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Automobile Engineering,,DEFR,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Automobile Engineering,,GOVERNMENT,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Automobile Engineering,,MAHARASHTRA,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Automobile Engineering,,CAP,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Automobile Engineering,,III,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Automobile Engineering,,SSC,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Mechanical Engineering,90.8,NLOPENH,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Mechanical Engineering,90.8,NLSCH,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Mechanical Engineering,84.0,TGSEBCH,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Mechanical Engineering,84.0,TLOPENH,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Mechanical Engineering,89.6,NGOPENO,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Mechanical Engineering,89.6,NGNTDO,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Mechanical Engineering,89.6,NGSEBCO,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Mechanical Engineering,89.6,NLOBCO,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Mechanical Engineering,81.8,TGSTO,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Mechanical Engineering,,DEFR,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Mechanical Engineering,,GOVERNMENT,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Mechanical Engineering,,MAHARASHTRA,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Mechanical Engineering,,CAP,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Mechanical Engineering,,III,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Mechanical Engineering,,SSC,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Mechanical Engineering,89.8,DEFOPENS,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Mechanical Engineering,89.8,TFWS,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Mechanical Engineering,89.8,PWD,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Mechanical Engineering,89.8,DEF10000,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Mechanical Engineering,,DEFR,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Mechanical Engineering,,GOVERNMENT,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Mechanical Engineering,,MAHARASHTRA,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Mechanical Engineering,,CAP,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Mechanical Engineering,,III,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Mechanical Engineering,,SSC,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
,,201087250F,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
,84.6,NLOPENS,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
,84.6,NLSTS,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
,84.6,NLNTAS,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
,84.6,NLNTCS,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
,84.6,NLOBCS,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
,84.6,PWDOPENS,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
,84.0,PWD,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
,84.0,DEF29597,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
,87.8,TLOPENS,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
,,DEFR,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
,,GOVERNMENT,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
,,MAHARASHTRA,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
,,CAP,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
,,III,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
,,SSC,3,Government-Autonomous,"Government Polytechnic, Aurangabad"
Civil Engineering,85.0,NGOPENH,3,Government,"Government Polytechnic, Beed"
Civil Engineering,85.0,NLNTAH,3,Government,"Government Polytechnic, Beed"
Civil Engineering,85.0,NLOBCH,3,Government,"Government Polytechnic, Beed"
Civil Engineering,82.0,NGOPENO,3,Government,"Government Polytechnic, Beed"
Civil Engineering,82.0,NGSTO,3,Government,"Government Polytechnic, Beed"
Civil Engineering,82.0,NGNTDO,3,Government,"Government Polytechnic, Beed"
Civil Engineering,82.0,NGOBCO,3,Government,"Government Polytechnic, Beed"
Civil Engineering,82.0,NLOPENO,3,Government,"Government Polytechnic, Beed"
Civil Engineering,82.0,NLSCO,3,Government,"Government Polytechnic, Beed"
Civil Engineering,,DEFR,3,Government,"Government Polytechnic, Beed"
Civil Engineering,,GOVERNMENT,3,Government,"Government Polytechnic, Beed"
Civil Engineering,,MAHARASHTRA,3,Government,"Government Polytechnic, Beed"
Civil Engineering,,CAP,3,Government,"Government Polytechnic, Beed"
Civil Engineering,,III,3,Government,"Government Polytechnic, Beed"
Civil Engineering,,SSC,3,Government,"Government Polytechnic, Beed"
Computer Technology,72.4,NGSCH,3,Government,"Government Polytechnic, Beed"
Computer Technology,72.4,NGSTH,3,Government,"Government Polytechnic, Beed"
Computer Technology,72.4,NGNTBH,3,Government,"Government Polytechnic, Beed"
Computer Technology,72.4,NLOPENH,3,Government,"Government Polytechnic, Beed"
Computer Technology,91.2,NGOPENO,3,Government,"Government Polytechnic, Beed"
Computer Technology,91.2,NGOBCO,3,Government,"Government Polytechnic, Beed"
Computer Technology,91.2,NLOPENO,3,Government,"Government Polytechnic, Beed"
Computer Technology,90.4,EWS,3,Government,"Government Polytechnic, Beed"
Computer Technology,,DEFR,3,Government,"Government Polytechnic, Beed"
Computer Technology,,GOVERNMENT,3,Government,"Government Polytechnic, Beed"
Computer Technology,,MAHARASHTRA,3,Government,"Government Polytechnic, Beed"
Computer Technology,,CAP,3,Government,"Government Polytechnic, Beed"
Computer Technology,,III,3,Government,"Government Polytechnic, Beed"
Computer Technology,,SSC,3,Government,"Government Polytechnic, Beed"
Electrical Engineering,88.6,NGOPENH,3,Government,"Government Polytechnic, Beed"
Electrical Engineering,88.6,NGSTH,3,Government,"Government Polytechnic, Beed"
Electrical Engineering,88.6,NGOBCH,3,Government,"Government Polytechnic, Beed"
Electrical Engineering,88.6,NLOPENH,3,Government,"Government Polytechnic, Beed"
Electrical Engineering,86.6,NGOPENO,3,Government,"Government Polytechnic, Beed"
Electrical Engineering,86.6,NGSCO,3,Government,"Government Polytechnic, Beed"
Electrical Engineering,86.6,NGOBCO,3,Government,"Government Polytechnic, Beed"
Electrical Engineering,81.8,NLOBCO,3,Government,"Government Polytechnic, Beed"
Electrical Engineering,89.4,TGOPENO,3,Government,"Government Polytechnic, Beed"
Electrical Engineering,,DEFR,3,Government,"Government Polytechnic, Beed"
Electrical Engineering,,GOVERNMENT,3,Government,"Government Polytechnic, Beed"
Electrical Engineering,,MAHARASHTRA,3,Government,"Government Polytechnic, Beed"
Electrical Engineering,,CAP,3,Government,"Government Polytechnic, Beed"
Electrical Engineering,,III,3,Government,"Government Polytechnic, Beed"
Electrical Engineering,,SSC,3,Government,"Government Polytechnic, Beed"
Electrical Engineering,58.2,EWS,3,Government,"Government Polytechnic, Beed"
Electrical Engineering,58.2,ORPHAN,3,Government,"Government Polytechnic, Beed"
Electrical Engineering,,DEFR,3,Government,"Government Polytechnic, Beed"
Electrical Engineering,,GOVERNMENT,3,Government,"Government Polytechnic, Beed"
Electrical Engineering,,MAHARASHTRA,3,Government,"Government Polytechnic, Beed"
Electrical Engineering,,CAP,3,Government,"Government Polytechnic, Beed"
Electrical Engineering,,III,3,Government,"Government Polytechnic, Beed"
Electrical Engineering,,SSC,3,Government,"Government Polytechnic, Beed"
Electronics and Communication Engineering,89.6,NGOBCH,3,Government,"Government Polytechnic, Beed"
Electronics and Communication Engineering,90.4,TGOPENH,3,Government,"Government Polytechnic, Beed"
Electronics and Communication Engineering,86.8,NGOPENO,3,Government,"Government Polytechnic, Beed"
Electronics and Communication Engineering,86.8,NGSEBCO,3,Government,"Government Polytechnic, Beed"
Electronics and Communication Engineering,86.8,NLOPENO,3,Government,"Government Polytechnic, Beed"
Electronics and Communication Engineering,85.8,TLOPENO,3,Government,"Government Polytechnic, Beed"
Electronics and Communication Engineering,,DEFR,3,Government,"Government Polytechnic, Beed"
Electronics and Communication Engineering,,GOVERNMENT,3,Government,"Government Polytechnic, Beed"
Electronics and Communication Engineering,,MAHARASHTRA,3,Government,"Government Polytechnic, Beed"
Electronics and Communication Engineering,,CAP,3,Government,"Government Polytechnic, Beed"
Electronics and Communication Engineering,,III,3,Government,"Government Polytechnic, Beed"
Electronics and Communication Engineering,,SSC,3,Government,"Government Polytechnic, Beed"
Mechanical Engineering,83.2,NGOPENH,3,Government,"Government Polytechnic, Beed"
Mechanical Engineering,83.2,NGOBCH,3,Government,"Government Polytechnic, Beed"
Mechanical Engineering,83.2,NGSEBCH,3,Government,"Government Polytechnic, Beed"
Mechanical Engineering,83.2,NLOPENH,3,Government,"Government Polytechnic, Beed"
Mechanical Engineering,83.2,NLSCH,3,Government,"Government Polytechnic, Beed"
